checkpoint_fold,video_id,sample_count,label_mean,label_bin,size_bin,stratum,self_risk_role
1,ngp7s5Wvde0,5,1.533333337,4,2,4_2,inner_train
1,nhD9WSEIspQ,6,0.8333333433,3,2,3_2,inner_train
1,niX_m3aMxhQ,4,0.0833333358,2,1,2_1,outer
1,nmWplIQhvoA,4,1.249999993,4,1,4_1,inner_train
1,nsLACXjD4KU,4,-0.9166666567,1,1,1_1,inner_train
1,nz2vkMyqfeE,6,0.7222222388,3,2,3_2,inner_train
1,o2miCpS7Hwo,3,1.333333333,4,1,4_1,inner_train
1,o4b7hjQwpv0,10,0.3666666746,3,3,3_3,inner_valid
1,o8OZGBDPD8M,7,-0.5238095224,1,2,1_2,outer
1,oANUXY3xXKM,8,-0.08333332094,2,2,2_2,inner_train
1,oCsrnIomHos,5,0.06666666864,2,2,2_2,inner_valid
1,oDznO5w3v0U,3,0.6666666667,3,1,3_1,inner_train
1,oGnKsroR0R0,18,-0.03703704475,2,3,2_3,inner_train
1,oHV99Y_EWfI,14,0.9047619211,3,3,3_3,inner_train
1,oNCvb0F-c88,1,0,2,0,2_0,outer
1,oOhxCwkZsUI,2,0,2,0,2_0,inner_train
1,oPvUDLhTrjI,11,1.121212114,4,3,4_3,inner_train
1,oVqBUyKvgdU,6,0.4444444527,3,2,3_2,inner_train
1,oWAyEzyp2xQ,12,-0.4722222189,1,3,1_3,inner_train
1,oecQ9yDtfx0,3,0.777777791,3,1,3_1,inner_valid
1,ogGweZUAVtU,52,0.3012820551,3,3,3_3,inner_train
1,oj7A8mpuBeQ,13,0.3589743697,3,3,3_3,inner_train
1,olVQZV_1rdA,2,0.5000000149,3,0,3_0,inner_train
1,olcPEN9x5VY,10,0.8666666687,3,3,3_3,inner_valid
1,omHQ68k50XY,8,0.2916666716,3,2,3_2,outer
1,ou6S6fbfBWU,2,0,2,0,2_0,inner_train
1,p4IeTRNcxc4,3,0.2222222288,3,1,3_1,inner_train
1,p5LEk2u8tXk,7,1.047619053,4,2,4_2,inner_valid
1,pC0zFF8CXXk,2,1.00000003,4,0,4_0,inner_valid
1,pI5Kng_GuLE,1,0.3333333433,3,0,3_0,inner_valid
1,pVzHaakhKAw,2,0,2,0,2_0,inner_train
1,pYUTSG9frAk,4,0.5833333507,3,1,3_1,inner_train
1,pbFwuNCQlH8,9,0.03703703814,2,3,2_3,inner_train
1,pfCPogxnUfw,16,-0.04166666419,2,3,2_3,inner_train
1,pjWLxORDDP4,1,2.333333254,4,0,4_0,outer
1,plsot5mFAtQ,3,0.3333333433,3,1,3_1,inner_train
1,po5jCjnxW1w,1,0,2,0,2_0,inner_train
1,pqAGD3ijMPw,2,-0.8333333433,1,0,1_0,inner_train
1,pttwIaJmfcU,3,0.1111111144,3,1,3_1,inner_train
1,pu1C7tmYHxI,3,1.00000002,4,1,4_1,inner_train
1,pvlmYjQdRmA,1,0,2,0,2_0,inner_valid
1,pwj9YeMJC08,8,-0.2083333358,1,2,1_2,inner_train
1,pzUplbeH_fg,1,0,2,0,2_0,inner_valid
1,q-0gu48ClF4,4,0.1666666642,3,1,3_1,inner_train
1,q1_knonj0Lw,15,0.4444444497,3,3,3_3,inner_train
1,qDIh6YNbIMU,10,0,2,3,2_3,inner_valid
1,qEkFReBuwxc,14,0.7619047633,3,3,3_3,outer
1,qFsGMA75-oQ,4,1.166666642,4,1,4_1,inner_train
1,qJh6x4wmmh8,4,0.4166666642,3,1,3_1,inner_train
1,qaoSn1eEyq0,1,0.3333333433,3,0,3_0,outer
1,qdeQg5dZb2E,3,0.2222222288,3,1,3_1,inner_valid
1,qed3medhsj4,5,0.6,3,2,3_2,inner_train
1,qjMyjLSORY4,20,1.066666661,4,3,4_3,inner_train
1,qlDT-bmIzQI,5,1.400000006,4,2,4_2,inner_train
1,qlDiE1d45Bc,6,0.1111111095,3,2,3_2,inner_train
1,qmx0nQZYHIo,2,0.1666666716,3,0,3_0,inner_train
1,qrI7XCKRFNk,6,-0.05555555722,2,2,2_2,inner_train
1,qyJiDgtj6YE,7,0.04761904479,2,2,2_2,inner_train
1,r4ul1wl_1T8,6,0.1666666716,3,2,3_2,inner_valid
1,r917wP1qsL4,3,0.3333333433,3,1,3_1,outer
1,rB6WmWvvyxg,8,-0.2083333395,1,2,1_2,inner_train
1,rBWeo_rEdcU,12,0.1666666716,3,3,3_3,inner_train
1,rVG8gOAY0JE,1,0.6666666865,3,0,3_0,outer
1,rZqWAnrJ1Nc,1,0.6666666865,3,0,3_0,inner_valid
1,r_vjlTcrI-U,3,0.2222222288,3,1,3_1,inner_train
1,raQ9Pcgo-II,4,-0.2500000074,1,1,1_1,inner_train
1,rexJoy4RMdY,4,-0.25,1,1,1_1,outer
1,rsQRiALH5FU,4,0.8333333433,3,1,3_1,outer
1,rv1gp0wEhI0,1,0.6666666865,3,0,3_0,inner_train
1,rwe-hBNpzH8,3,-0.5555555721,1,1,1_1,inner_train
1,rz4Ax6xfZHQ,9,0.8518518541,3,3,3_3,inner_train
1,rzsk_IvI7bQ,1,0.3333333433,3,0,3_0,inner_train
1,s2oX3zxWuEI,1,0.6666666865,3,0,3_0,inner_train
1,sC1NvtirijU,22,0.9848484885,3,3,3_3,inner_valid
1,sIGAq2J4KKI,3,1.444444408,4,1,4_1,inner_valid
1,sK9_de5Jx4U,1,0.3333333433,3,0,3_0,inner_valid
1,sKwPCpFtUUI,3,0.7777777811,3,1,3_1,outer
1,sLaTZtL0ZIk,2,0.1666666716,3,0,3_0,inner_train
1,sMnbpyFqrlE,10,0.03333332241,2,3,2_3,inner_train
1,sWsDAG6x9n0,3,2.333333333,4,1,4_1,outer
1,sjoArVtU8-o,9,1.296296292,4,3,4_3,outer
1,skp_SpnIOCM,3,0.8888889153,3,1,3_1,outer
1,slLRsFFiiRc,4,0.08333333582,2,1,2_1,inner_train
1,sn1fEo72gJM,5,0.3333333433,3,2,3_2,inner_train
1,soqnBdPOwoo,8,0.5416666791,3,2,3_2,inner_train
1,srbrWyZRMCI,12,1.027777793,4,3,4_3,inner_valid
1,t0Wi5Nb6kbI,4,-0.2500000074,1,1,1_1,inner_train
1,t80DGfWJ3fI,1,0.3333333433,3,0,3_0,inner_valid
1,tQk-eoA7JyE,2,0.3333333433,3,0,3_0,inner_train
1,tXQQ0joMq1Q,1,0,2,0,2_0,inner_train
1,tXxXhGD1aMo,5,1.466666639,4,2,4_2,inner_train
1,tXxf6-CilNI,9,-0.07407407628,2,3,2_3,inner_train
1,ta26Z2YEVMQ,4,-0.4166666419,1,1,1_1,inner_train
1,taGs3-SMoYM,6,1.055555572,4,2,4_2,inner_valid
1,tgrxA3CiBv0,10,0.700000003,3,3,3_3,outer
1,txjqbr6FoZs,8,0.7916666716,3,2,3_2,inner_train
1,u6H0sVuY1ac,2,0.6666666717,3,0,3_0,inner_train
1,uAExKaLeOl8,8,0.4166666754,3,2,3_2,inner_train
1,uN0d3ZOkDp8,4,1.666666657,4,1,4_1,inner_train
1,uTWeng4h5eM,5,0.200000006,3,2,3_2,inner_train
1,ueCWy7aTmyo,20,0.3000000045,3,3,3_3,inner_train
1,uyOrVTq8Tjk,5,1.133333355,4,2,4_2,inner_train
1,uyeQsv2tq44,1,0.6666666865,3,0,3_0,inner_valid
1,v0a8N7Y-Vfc,3,1.00000002,4,1,4_1,inner_train
1,v1GKBjohgHc,5,-0.0666666984,2,2,2_2,inner_train
1,v9GshyXtiWg,9,0.7037037114,3,3,3_3,inner_train
1,vCWpKubBbcw,2,0.6666666865,3,0,3_0,inner_train
1,vM3YB7LmMq4,49,0.7959183734,3,3,3_3,outer
1,vNID-RVhWcQ,3,1.00000002,4,1,4_1,inner_train
1,vYOr36tdcpc,3,0.6666666865,3,1,3_1,inner_train
1,veHYwR7ge6Y,1,2.333333254,4,0,4_0,inner_valid
1,vttEPA6Xffk,5,0.1333333373,3,2,3_2,inner_train
1,w1MxXu5D7ho,3,0.6666666667,3,1,3_1,inner_train
1,w8TXP0iz29A,4,-0.1666666716,1,1,1_1,inner_train
1,wCbQxI_-GKU,1,0.6666666865,3,0,3_0,inner_train
1,wCtZdAdoIm8,2,0.1666666716,3,0,3_0,inner_train
1,wHQYmMZzyJY,11,0.878787886,3,3,3_3,inner_train
1,wLJohZMqR-g,2,0,2,0,2_0,inner_train
1,wOKWTFYYMuk,4,0.5833333358,3,1,3_1,inner_train
1,wOjnqud5GBA,7,0.28571429,3,2,3_2,inner_train
1,wQkNqbrAlB4,1,0,2,0,2_0,inner_train
1,wR3zalLV_6c,15,0.1333333393,3,3,3_3,inner_train
1,wUf6AvCMHbQ,1,1,3,0,3_0,inner_train
1,wXuBJvzeC1Q,4,0.4166666716,3,1,3_1,inner_train
1,w_qYZSVx2dM,7,0.7619047761,3,2,3_2,inner_train
1,wd-LTpCtAzw,9,1.037037022,4,3,4_3,inner_train
1,werKCgZ5dFE,5,-0.1333333433,1,2,1_2,inner_train
1,wfLrS6CdFs4,2,0.6666666717,3,0,3_0,inner_train
1,wgCSuviySwg,2,1.333333313,4,0,4_0,inner_valid
1,wj3ur4fsiN4,26,0.2948717968,3,3,3_3,inner_train
1,wlrb0HyIs-Q,3,0.1111111144,3,1,3_1,outer
1,wtCKzu8eVJ0,1,0.3333333433,3,0,3_0,inner_valid
1,wvMA0r3esw8,5,-0.5333333254,1,2,1_2,inner_valid
1,wxxqXK9x-64,5,0.1333333373,3,2,3_2,inner_valid
1,wz3nVBPVgIA,10,1.533333331,4,3,4_3,inner_train
1,x5xF4yu9Bos,10,0.4333333462,3,3,3_3,inner_valid
1,x9E8yaFCX0Y,9,0.3703703748,3,3,3_3,inner_train
1,xNYsfeSgDCQ,4,1.25000003,4,1,4_1,inner_train
1,xPhlDO-2Foc,6,0.1666666617,3,2,3_2,inner_train
1,xXGEkDhu94E,5,0.3333333254,3,2,3_2,inner_train
1,xXIq7YPkdUQ,3,0.7777777712,3,1,3_1,outer
1,xZ1FrxU6hcg,6,0.500000005,3,2,3_2,inner_train
1,xfeASyC6PPg,4,0.6666666791,3,1,3_1,inner_train
1,xge9aYTxxOA,4,-1.083333343,0,1,0_1,outer
1,xk4C4p5vHDk,10,1.333333346,4,3,4_3,inner_train
1,xlNDpmKgSIc,1,0,2,0,2_0,inner_train
1,xqcqieV0Rn8,5,0.7333333314,3,2,3_2,outer
1,xsiHAO0gq74,1,1,3,0,3_0,inner_train
1,xvnFF0FiyS4,10,0.03333333134,2,3,2_3,inner_train
1,y-nEcwAyQos,4,0.666666679,3,1,3_1,inner_train
1,yDIFWzOBjXc,23,0.6376811681,3,3,3_3,inner_train
1,yEtfjJOMMCs,23,0.1449275418,3,3,3_3,inner_train
1,yG3wpvLUQcg,3,0.6666666568,3,1,3_1,inner_train
1,yHtR71rx16I,7,0.1904762004,3,2,3_2,inner_valid
1,yKdIZR5xfcc,13,0.7179487187,3,3,3_3,inner_train
1,yOQHOiswVjc,12,0.5277777811,3,3,3_3,outer
1,ygb8Cfxghbs,12,0.6388888955,3,3,3_3,inner_train
1,ymPQOY2O_nw,4,0,2,1,2_1,inner_valid
1,yp6Gd2NPwOU,8,1.291666675,4,2,4_2,inner_train
1,ypZhKsR-9iI,4,0.2500000075,3,1,3_1,inner_train
1,ysGFcG_PI5I,3,-0.5555555522,1,1,1_1,inner_train
1,ytXVSpPfKwA,4,1.74999994,4,1,4_1,inner_train
1,z6E-ocntPo4,9,1.074074086,4,3,4_3,inner_train
1,z8bWG2z-bMM,7,0.3333333433,3,2,3_2,outer
1,zJWmmDk9fCE,2,0.1666666716,3,0,3_0,inner_train
1,zPskvGHHQtE,5,0.4666666627,3,2,3_2,inner_train
1,zU2_X9lIcUM,4,0.08333333582,2,1,2_1,outer
1,zURYO3k8lW0,3,0.5555555622,3,1,3_1,inner_train
1,zaTyjiyrHnk,5,0.5999999822,3,2,3_2,inner_valid
1,zcG0ms7CdBE,2,0.1666666716,3,0,3_0,inner_train
1,zeQKU2L173M,7,0.6190476205,3,2,3_2,inner_train
1,zg-ZIxVsBbQ,1,0.3333333433,3,0,3_0,inner_train
1,zi0a6r52ZlY,2,0.6666666865,3,0,3_0,inner_train
1,zj4PzGtFwJM,5,0.9333333135,3,2,3_2,inner_train
1,zknhrUs7-lI,4,0.4166666791,3,1,3_1,inner_train
1,znNt--6itO4,6,0.3888888955,3,2,3_2,inner_valid
1,zqkawTdHN5s,2,0.1666666567,3,0,3_0,inner_valid
1,zrFZAofNGi4,8,-1.791666649,0,2,0_2,inner_train
1,zwRBZisdpQ0,5,1.066666663,4,2,4_2,inner_valid
1,zx4W0Vuus-I,1,1,3,0,3_0,inner_valid
